,designer,collections,first_season,consistency,prevalence,class
0,comme-des-garcons,65,1991.0,0.9848484848484849,0.9694638694638695,10
1,versace,61,1991.0,0.9242424242424242,0.9078489816194734,8
2,alexander-mcqueen,57,1995.0,0.9827586206896551,0.9652147610405324,10
3,prada,57,1992.0,0.890625,0.8730811403508771,8
4,miu-miu,55,1995.1,0.9649122807017544,0.9467304625199362,9
5,yohji-yamamoto,52,1995.1,0.9122807017543859,0.8930499325236166,8
6,gucci,51,1995.1,0.8947368421052632,0.8751289989680082,8
7,michael-kors-collection,51,1991.1,0.7846153846153846,0.7650075414781297,8
8,dolce-gabbana,51,1992.0,0.796875,0.7772671568627451,8
9,fendi,50,1999.0,1.0,0.98,10
10,anna-sui,50,1993.0,0.8064516129032258,0.7864516129032257,8
11,chanel,50,1991.1,0.7692307692307693,0.7492307692307693,7
12,ann-demeulemeester,49,1997.0,0.9074074074074074,0.8869992441421013,8
13,balenciaga,49,1998.0,0.9423076923076923,0.9218995290423861,9
14,moschino,49,1991.0,0.7424242424242424,0.7220160791589363,7
15,louis-vuitton,49,1998.1,0.9607843137254902,0.9403761504601841,9
16,marni,48,1999.0,0.96,0.9391666666666666,9
17,alberta-ferretti,48,2000.0,1.0,0.9791666666666666,10
18,chloe,48,2000.0,1.0,0.9791666666666666,10
19,christian-dior,48,2000.0,1.0,0.9791666666666666,10
20,emporio-armani,48,2000.0,1.0,0.9791666666666666,10
21,valentino,48,2000.0,1.0,0.9791666666666666,10
22,giorgio-armani,48,2000.0,1.0,0.9791666666666666,10
23,saint-laurent,48,2000.0,1.0,0.9791666666666666,10
24,missoni,48,2000.0,1.0,0.9791666666666666,10
25,dries-van-noten,47,2000.0,0.9791666666666666,0.9578900709219857,10
26,carolina-herrera,47,2000.0,0.9791666666666666,0.9578900709219857,10
27,jil-sander,47,2000.0,0.9791666666666666,0.9578900709219857,10
28,maison-martin-margiela,47,1993.0,0.7580645161290323,0.7367879203843514,7
29,burberry-prorsum,47,2000.0,0.9791666666666666,0.9578900709219857,10
30,marc-jacobs,47,2000.0,0.9791666666666666,0.9578900709219857,10
31,ralph-lauren,47,2000.0,0.9791666666666666,0.9578900709219857,10
32,lanvin,46,2000.0,0.9583333333333334,0.9365942028985508,9
33,givenchy,46,1999.1,0.9387755102040817,0.9170363797692991,9
34,emilio-pucci,46,2001.0,1.0,0.9782608695652174,10
35,hermes,46,1998.1,0.9019607843137255,0.8802216538789429,8
36,oscar-de-la-renta,45,2000.0,0.9375,0.9152777777777777,9
37,junya-watanabe,45,2000.0,0.9375,0.9152777777777777,9
38,john-galliano,45,1993.0,0.7258064516129032,0.703584229390681,7
39,calvin-klein-collection,45,1994.0,0.75,0.7277777777777777,7
40,vera-wang,44,2000.0,0.9166666666666666,0.8939393939393939,8
41,max-mara,44,2000.0,0.9166666666666666,0.8939393939393939,8
42,badgley-mischka,44,2000.0,0.9166666666666666,0.8939393939393939,8
43,stella-mccartney,44,2002.0,1.0,0.9772727272727273,10
44,rick-owens,43,2002.1,1.0,0.9767441860465116,10
45,roberto-cavalli,43,2001.1,0.9555555555555556,0.9322997416020672,9
46,celine,43,2000.0,0.8958333333333334,0.872577519379845,8
47,narciso-rodriguez,42,2000.0,0.875,0.8511904761904762,8
48,diane-von-furstenberg,42,2000.1,0.8936170212765957,0.8698074974670719,8
49,chalayan,42,1995.1,0.7368421052631579,0.713032581453634,7
50,bottega-veneta,42,2000.0,0.875,0.8511904761904762,8
51,preen-by-thornton-bregazzi,41,2000.1,0.8723404255319149,0.8479501816294759,8
52,proenza-schouler,41,2003.1,1.0,0.975609756097561,10
53,dsquared,40,2004.0,1.0,0.975,10
54,roland-mouret,39,2000.1,0.8297872340425532,0.8041462084015275,8
55,nina-ricci,39,2004.0,0.975,0.9493589743589743,9
56,temperley-london,39,2004.0,0.975,0.9493589743589743,9
57,zero-maria-cornejo,39,2003.1,0.9512195121951219,0.9255784865540962,9
58,akris,39,2004.1,1.0,0.9743589743589743,10
59,undercover,38,2003.1,0.926829268292683,0.9005134788189988,8
60,sonia-rykiel,38,2000.0,0.7916666666666666,0.7653508771929824,8
61,etro,38,2005.0,1.0,0.9736842105263158,10
62,philosophy,37,2000.0,0.7708333333333334,0.7438063063063063,7
63,martin-grant,37,2003.1,0.9024390243902439,0.8754119973632168,8
64,giambattista-valli,37,2005.1,1.0,0.972972972972973,10
65,andrew-gn,37,2004.0,0.925,0.8979729729729731,8
66,monique-lhuillier,37,2004.1,0.9487179487179487,0.9216909216909217,9
67,andreas-kronthaler-for-vivienne-westwood,36,2006.0,1.0,0.9722222222222222,10
68,nicole-miller,36,2000.0,0.75,0.7222222222222222,7
69,paul-smith,36,2003.0,0.8571428571428571,0.8293650793650793,8
70,jill-stuart,36,2000.0,0.75,0.7222222222222222,7
71,salvatore-ferragamo,36,2006.0,1.0,0.9722222222222222,10
72,balmain,36,2000.0,0.75,0.7222222222222222,7
73,lela-rose,36,2005.0,0.9473684210526315,0.9195906432748537,9
74,elie-saab,36,2006.0,1.0,0.9722222222222222,10
75,zac-posen,36,2002.1,0.8372093023255814,0.8094315245478036,8
76,rodarte,36,2006.0,1.0,0.9722222222222222,10
77,roksanda,36,2006.0,1.0,0.9722222222222222,10
78,jean-paul-gaultier,36,1994.0,0.6,0.5722222222222222,6
79,vivienne-westwood,36,1993.1,0.5901639344262295,0.5623861566484517,6
80,tory-burch,35,2006.1,1.0,0.9714285714285714,10
81,loewe,35,2000.0,0.7291666666666666,0.700595238095238,7
82,yigal-azrouel,35,2006.1,1.0,0.9714285714285714,10
83,erdem,35,2006.1,1.0,0.9714285714285714,10
84,helmut-lang,34,1994.1,0.576271186440678,0.5468594217347956,6
85,tommy-hilfiger,34,2000.0,0.7083333333333334,0.678921568627451,7
86,rochas,34,2003.1,0.8292682926829268,0.7998565279770444,8
87,3-1-phillip-lim,34,2006.1,0.9714285714285714,0.9420168067226891,9
88,j-mendel,34,2004.1,0.8717948717948718,0.8423831070889894,8
89,costume-national,34,2000.0,0.7083333333333334,0.678921568627451,7
90,luisa-beccaria,34,2007.0,1.0,0.9705882352941176,10
91,blumarine,34,2000.0,0.7083333333333334,0.678921568627451,7
92,jason-wu,34,2007.0,1.0,0.9705882352941176,10
93,bcbg-max-azria,34,2000.0,0.7083333333333334,0.678921568627451,7
94,rag-bone,33,2007.0,0.9705882352941176,0.9402852049910874,9
95,naeem-khan,33,2007.1,1.0,0.9696969696969697,10
96,christopher-kane,33,2007.0,0.9705882352941176,0.9402852049910874,9
97,kenzo,33,2000.1,0.7021276595744681,0.6718246292714378,7
98,rachel-comey,33,2004.0,0.825,0.7946969696969697,8
99,antonio-berardi,33,2000.0,0.6875,0.6571969696969697,7
100,adam-lippes,33,2006.1,0.9428571428571428,0.9125541125541126,8
101,cynthia-rowley,33,2000.0,0.6875,0.6571969696969697,7
102,dkny,33,2000.0,0.6875,0.6571969696969697,7
103,donna-karan,32,2000.0,0.6666666666666666,0.6354166666666666,7
104,derek-lam,32,2004.0,0.8,0.76875,8
105,a-f-vandevorst,31,2002.1,0.7209302325581395,0.6886721680420105,7
106,fashion-east,31,2006.0,0.8611111111111112,0.8288530465949822,8
107,ports-1961,31,2008.1,1.0,0.967741935483871,10
108,issey-miyake,31,1995.0,0.5344827586206896,0.5022246941045606,6
109,emanuel-ungaro,31,2000.1,0.6595744680851063,0.6273164035689773,7
110,matthew-williamson,31,2000.0,0.6458333333333334,0.6135752688172044,6
111,vivienne-tam,31,2000.0,0.6458333333333334,0.6135752688172044,6
112,duro-olowu,31,2007.1,0.9393939393939394,0.9071358748778104,8
113,reem-acra,31,2007.1,0.9393939393939394,0.9071358748778104,8
114,lacoste,31,2006.0,0.8611111111111112,0.8288530465949822,8
115,tibi,30,2009.0,1.0,0.9666666666666667,10
116,viktor-rolf,30,2001.0,0.6521739130434783,0.618840579710145,7
117,victoria-beckham,30,2009.0,1.0,0.9666666666666667,10
118,alexander-wang,29,2007.1,0.8787878787878788,0.8443051201671892,8
119,acne-studios,29,2009.1,1.0,0.9655172413793104,10
120,isabel-marant,29,2009.1,1.0,0.9655172413793104,10
121,versus-versace,29,1997.0,0.5370370370370371,0.5025542784163475,6
122,altuzarra,29,2009.1,1.0,0.9655172413793104,10
123,thakoon,29,2005.0,0.7631578947368421,0.7286751361161525,7
124,marc-by-marc-jacobs,29,2001.1,0.6444444444444445,0.6099616858237549,6
125,marchesa,29,2007.0,0.8529411764705882,0.8184584178498986,8
126,sacai,28,2010.0,1.0,0.9642857142857143,10
127,libertine,28,2004.1,0.717948717948718,0.6822344322344323,7
128,threeasfour,28,2006.1,0.8,0.7642857142857143,8
129,haider-ackermann,28,2004.0,0.7,0.6642857142857143,7
130,karen-walker,28,2007.0,0.8235294117647058,0.7878151260504201,8
131,prabal-gurung,28,2009.1,0.9655172413793104,0.9298029556650247,9
132,bibhu-mohapatra,28,2009.1,0.9655172413793104,0.9298029556650247,9
133,tse,28,2000.0,0.5833333333333334,0.5476190476190477,6
134,sharon-wauchob,27,2010.0,0.9642857142857143,0.9272486772486772,9
135,veronique-branquinho,27,2001.1,0.6,0.5629629629629629,6
136,no-21,27,2010.1,1.0,0.962962962962963,10
137,christian-siriano,27,2010.1,1.0,0.962962962962963,10
138,sportmax,27,2000.0,0.5625,0.525462962962963,6
139,barbara-tfank,27,2008.0,0.84375,0.806712962962963,8
140,paco-rabanne,27,2005.1,0.7297297297297297,0.6926926926926926,7
141,peter-jensen,27,2005.0,0.7105263157894737,0.6734892787524367,7
142,pringle-of-scotland,27,2007.0,0.7941176470588235,0.7570806100217864,8
143,julien-macdonald,27,2000.0,0.5625,0.525462962962963,6
144,dennis-basso,27,2007.1,0.8181818181818182,0.7811447811447811,8
145,jeremy-scott,27,2000.0,0.5625,0.525462962962963,6
146,row,27,2010.1,1.0,0.962962962962963,10
147,sachin-babi,26,2011.0,1.0,0.9615384615384616,10
148,gareth-pugh,26,2006.1,0.7428571428571429,0.7043956043956044,7
149,bally,26,2002.0,0.5909090909090909,0.5524475524475525,6
150,peter-som,26,2002.1,0.6046511627906976,0.5661896243291592,6
151,iceberg,26,2000.0,0.5416666666666666,0.5032051282051282,6
152,betsey-johnson,26,2000.0,0.5416666666666666,0.5032051282051282,6
153,david-koma,26,2011.0,1.0,0.9615384615384616,10
154,norma-kamali,25,2011.1,1.0,0.96,10
155,antonio-marras,25,2011.0,0.9615384615384616,0.9215384615384615,9
156,j-w-anderson,25,2011.1,1.0,0.96,10
157,thom-browne,25,2011.1,1.0,0.96,10
158,jonathan-saunders,25,2004.0,0.625,0.585,6
159,osman,25,2010.0,0.8928571428571429,0.8528571428571429,8
160,y-3,24,2003.0,0.5714285714285714,0.5297619047619048,6
161,rebecca-taylor,24,2009.0,0.8,0.7583333333333334,8
162,jenny-packham,24,2012.0,1.0,0.9583333333333334,10
163,neil-barrett,24,2006.1,0.6857142857142857,0.6440476190476191,7
164,alexis-mabille,24,2011.0,0.9230769230769231,0.8814102564102565,8
165,gianfranco-ferre,24,2000.0,0.5,0.4583333333333333,5
166,giles-deacon,24,2004.1,0.6153846153846154,0.5737179487179488,6
167,veronique-leroy,24,2006.0,0.6666666666666666,0.625,7
168,topshop-unique,24,2006.0,0.6666666666666666,0.625,7
169,house-of-holland,24,2008.1,0.7741935483870968,0.7325268817204301,7
170,christophe-lemaire,23,2011.1,0.92,0.8765217391304349,8
171,trussardi,23,2000.1,0.48936170212765956,0.4458834412580943,5
172,mary-katrantzou,23,2009.1,0.7931034482758621,0.7496251874062969,7
173,behnaz-sarafpour,23,2001.1,0.5111111111111111,0.4676328502415459,5
174,vanessa-bruno,23,2009.1,0.7931034482758621,0.7496251874062969,7
175,emilia-wickstead,23,2012.1,1.0,0.9565217391304348,10
176,mm6-maison-martin-margiela,23,2012.0,0.9583333333333334,0.9148550724637682,9
177,jenni-kayne,23,2006.0,0.6388888888888888,0.5954106280193237,6
178,markus-lupfer,23,2001.0,0.5,0.4565217391304348,5
179,peter-pilotto,23,2009.0,0.7666666666666667,0.7231884057971015,7
180,nanette-lepore,23,2009.0,0.7666666666666667,0.7231884057971015,7
181,ashish,23,2005.0,0.6052631578947368,0.5617848970251716,6
182,elie-tahari,23,2007.1,0.696969696969697,0.6534914361001318,7
183,simone-rocha,23,2012.1,1.0,0.9565217391304348,10
184,sea,23,2012.1,1.0,0.9565217391304348,10
185,eudon-choi,22,2013.0,1.0,0.9545454545454546,10
186,tanya-taylor,22,2013.0,1.0,0.9545454545454546,10
187,richard-chai-love,22,2005.0,0.5789473684210527,0.5334928229665072,6
188,mulberry,22,2009.0,0.7333333333333333,0.6878787878787879,7
189,gabriele-colangelo,22,2010.0,0.7857142857142857,0.7402597402597403,7
190,mugler,22,1992.0,0.34375,0.29829545454545453,4
191,ralph-rucci,22,2004.1,0.5641025641025641,0.5186480186480187,6
192,dion-lee,22,2012.1,0.9565217391304348,0.9110671936758894,8
193,veronica-beard,22,2013.0,1.0,0.9545454545454546,10
194,sophia-kokosalaki,22,2001.0,0.4782608695652174,0.43280632411067194,5
195,yeohlee,22,2013.0,1.0,0.9545454545454546,10
196,alice-olivia,22,2010.1,0.8148148148148148,0.7693602693602694,8
197,erin-fetherston,22,2007.0,0.6470588235294118,0.6016042780748664,6
198,cacharel,22,2001.0,0.4782608695652174,0.43280632411067194,5
199,apiece-apart,22,2013.0,1.0,0.9545454545454546,10
200,alexandre-herchcovitch,22,2002.1,0.5116279069767442,0.46617336152219874,5
201,mara-hoffman,22,2012.1,0.9565217391304348,0.9110671936758894,8
202,alessandra-rich,22,2013.0,1.0,0.9545454545454546,10
203,tracy-reese,22,2007.1,0.6666666666666666,0.6212121212121212,7
204,d-g,22,2001.0,0.4782608695652174,0.43280632411067194,5
205,marco-de-vincenzo,21,2010.1,0.7777777777777778,0.7301587301587302,7
206,nicholas-k,21,2011.0,0.8076923076923077,0.76007326007326,8
207,vpl,21,2005.0,0.5526315789473685,0.5050125313283209,6
208,edeline-lee,21,2013.1,1.0,0.9523809523809523,10
209,tom-ford,21,2012.1,0.9130434782608695,0.865424430641822,8
210,costello-tagliapietra,21,2005.1,0.5675675675675675,0.5199485199485199,6
211,co,21,2013.0,0.9545454545454546,0.9069264069264069,8
212,imitation-of-christ,21,2001.0,0.45652173913043476,0.40890269151138714,5
213,jonathan-simkhai,21,2013.1,1.0,0.9523809523809523,10
214,elder-statesman,21,2013.1,1.0,0.9523809523809523,10
215,zuhair-murad,21,2013.1,1.0,0.9523809523809523,10
216,hugo-boss,21,2002.0,0.4772727272727273,0.4296536796536797,5
217,bill-blass,21,2000.0,0.4375,0.3898809523809524,5
218,milly,21,2009.0,0.7,0.6523809523809523,7
219,adeam,21,2013.0,0.9545454545454546,0.9069264069264069,8
220,clements-ribeiro,20,2000.0,0.4166666666666667,0.3666666666666667,5
221,emilio-de-la-morena,20,2011.0,0.7692307692307693,0.7192307692307692,7
222,alessandro-dell-acqua,20,2000.0,0.4166666666666667,0.3666666666666667,5
223,francesco-scognamiglio,20,2008.1,0.6451612903225806,0.5951612903225806,6
224,barbara-bui,20,2011.0,0.7692307692307693,0.7192307692307692,7
225,raquel-allegra,20,2013.0,0.9090909090909091,0.859090909090909,8
226,vionnet,20,2007.1,0.6060606060606061,0.556060606060606,6
227,manish-arora,20,2010.1,0.7407407407407407,0.6907407407407407,7
228,tsumori-chisato,20,2005.1,0.5405405405405406,0.4905405405405406,6
229,tod-s,20,2014.0,1.0,0.95,9
230,luella,20,2000.1,0.425531914893617,0.37553191489361704,5
231,philipp-plein,20,2013.1,0.9523809523809523,0.9023809523809523,8
232,rachel-antonoff,20,2013.1,0.9523809523809523,0.9023809523809523,8
233,zimmermann,20,2014.0,1.0,0.95,9
234,alexandre-vauthier,20,2014.0,1.0,0.95,9
235,jacquemus,20,2014.0,1.0,0.95,9
236,msgm,20,2014.0,1.0,0.95,9
237,just-cavalli,19,2007.1,0.5757575757575758,0.5231259968102073,6
238,cushnie-et-ochs,19,2009.1,0.6551724137931034,0.6025408348457351,6
239,marios-schwab,19,2006.1,0.5428571428571428,0.4902255639097744,6
240,a-detacher,19,2010.1,0.7037037037037037,0.6510721247563354,7
241,toga,19,2014.1,1.0,0.9473684210526316,9
242,aquilano-rimondi,19,2009.0,0.6333333333333333,0.5807017543859649,6
243,joseph,19,2011.1,0.76,0.7073684210526316,7
244,diesel-black-gold,19,2009.0,0.6333333333333333,0.5807017543859649,6
245,anrealage,19,2013.0,0.8636363636363636,0.8110047846889952,8
246,derek-lam-10-crosby,19,2012.0,0.7916666666666666,0.7390350877192982,7
247,rebecca-minkoff,19,2011.0,0.7307692307692307,0.6781376518218623,7
248,rachel-zoe,19,2011.1,0.76,0.7073684210526316,7
249,marques-almeida,19,2014.0,0.95,0.8973684210526316,8
250,nomia,19,2014.0,0.95,0.8973684210526316,8
251,tadashi-shoji,19,2012.1,0.8260869565217391,0.7734553775743707,8
252,m-patmos,19,2011.1,0.76,0.7073684210526316,7
253,olivier-theyskens,19,1998.1,0.37254901960784315,0.31991744066047473,5
254,red-valentino,19,2012.1,0.8260869565217391,0.7734553775743707,8
255,coach,19,2014.1,1.0,0.9473684210526316,9
256,maison-rabih-kayrouz,19,2013.1,0.9047619047619048,0.8521303258145363,8
257,zac-zac-posen,19,2011.0,0.7307692307692307,0.6781376518218623,7
258,maryam-nassir-zadeh,18,2015.0,1.0,0.9444444444444444,9
259,arthur-arbesser,18,2015.0,1.0,0.9444444444444444,9
260,6397,18,2015.0,1.0,0.9444444444444444,9
261,opening-ceremony,18,2012.0,0.75,0.6944444444444444,7
262,gary-graham,18,2002.1,0.4186046511627907,0.3630490956072352,5
263,melitta-baumeister,18,2015.0,1.0,0.9444444444444444,9
264,a-l-c-,18,2012.0,0.75,0.6944444444444444,7
265,richard-nicoll,18,2006.1,0.5142857142857142,0.45873015873015865,5
266,ruffian,18,2006.1,0.5142857142857142,0.45873015873015865,5
267,camilla-marc,18,2012.0,0.75,0.6944444444444444,7
268,luca-luca,18,2000.1,0.3829787234042553,0.32742316784869974,5
269,brunello-cucinelli,18,2015.0,1.0,0.9444444444444444,9
270,josie-natori,18,2012.0,0.75,0.6944444444444444,7
271,kate-spade-new-york,18,2013.0,0.8181818181818182,0.7626262626262627,8
272,a-p-c-,18,2012.1,0.782608695652174,0.7270531400966184,7
273,rosie-assoulin,18,2014.0,0.9,0.8444444444444444,8
274,wendy-nichol,18,2012.0,0.75,0.6944444444444444,7
275,rosetta-getty,18,2015.0,1.0,0.9444444444444444,9
276,ellery,18,2013.0,0.8181818181818182,0.7626262626262627,8
277,custo-barcelona,18,2011.0,0.6923076923076923,0.6367521367521367,7
278,ulla-johnson,18,2015.0,1.0,0.9444444444444444,9
279,off-white,18,2015.0,1.0,0.9444444444444444,9
280,nili-lotan,18,2015.0,1.0,0.9444444444444444,9
281,christian-lacroix,18,2000.0,0.375,0.3194444444444444,5
282,ohne-titel,18,2008.0,0.5625,0.5069444444444444,6
283,herve-leger-by-max-azria,18,2008.1,0.5806451612903226,0.525089605734767,6
284,juan-carlos-obando,18,2008.1,0.5806451612903226,0.525089605734767,6
285,pamella-roland,17,2013.0,0.7727272727272727,0.713903743315508,7
286,pam-gela,17,2012.1,0.7391304347826086,0.6803069053708439,7
287,a-w-a-k-e-,17,2013.1,0.8095238095238095,0.7507002801120448,8
288,united-bamboo,17,2004.1,0.4358974358974359,0.3770739064856712,5
289,guy-laroche,17,2012.1,0.7391304347826086,0.6803069053708439,7
290,catherine-malandrino,17,2002.1,0.3953488372093023,0.3365253077975376,5
291,belstaff,17,2007.0,0.5,0.4411764705882353,5
292,sally-lapointe,17,2013.0,0.7727272727272727,0.713903743315508,7
293,nellie-partow,17,2015.1,1.0,0.9411764705882353,9
294,stella-jean,17,2014.1,0.8947368421052632,0.8359133126934984,8
295,st-john,17,2011.1,0.68,0.6211764705882353,7
296,daryl-k,17,2000.0,0.3541666666666667,0.29534313725490197,4
297,tuleh,17,2000.0,0.3541666666666667,0.29534313725490197,4
298,mira-mikati,17,2015.1,1.0,0.9411764705882353,9
299,see-by-chloe,17,2012.1,0.7391304347826086,0.6803069053708439,7
300,paul-joe,17,2011.0,0.6538461538461539,0.5950226244343891,6
301,koche,16,2016.0,1.0,0.9375,9
302,todd-lynn,16,2007.0,0.47058823529411764,0.40808823529411764,5
303,gabriela-hearst,16,2016.0,1.0,0.9375,9
304,vetements,16,2015.0,0.8888888888888888,0.8263888888888888,8
305,zadig-voltaire,16,2013.0,0.7272727272727273,0.6647727272727273,7
306,trina-turk,16,2013.1,0.7619047619047619,0.6994047619047619,7
307,for-restless-sleepers,16,2016.0,1.0,0.9375,9
308,sophie-theallet,16,2009.0,0.5333333333333333,0.4708333333333333,6
309,organic-by-john-patrick,16,2009.0,0.5333333333333333,0.4708333333333333,6
310,band-of-outsiders,16,2008.1,0.5161290322580645,0.4536290322580645,5
311,eckhaus-latta,16,2016.0,1.0,0.9375,9
312,mark-fast,16,2009.1,0.5517241379310345,0.4892241379310345,6
313,area,16,2016.0,1.0,0.9375,9
314,assembly,16,2013.0,0.7272727272727273,0.6647727272727273,7
315,azzedine-alaia,16,1990.0,0.23529411764705882,0.17279411764705882,4
316,simon-miller,16,2016.0,1.0,0.9375,9
317,edun,16,2011.0,0.6153846153846154,0.5528846153846154,6
318,phoebe-english,16,2014.0,0.8,0.7375,7
319,creatures-of-wind,16,2011.1,0.64,0.5775,6
320,central-saint-martins,16,2006.1,0.45714285714285713,0.39464285714285713,5
321,doo-ri,16,2005.0,0.42105263157894735,0.35855263157894735,5
322,noir-kei-ninomiya,16,2016.0,1.0,0.9375,9
323,jeremy-laing,16,2006.0,0.4444444444444444,0.3819444444444444,5
324,piazza-sempione,16,2011.1,0.64,0.5775,6
325,monse,16,2016.0,1.0,0.9375,9
326,mother-of-pearl,16,2012.0,0.6666666666666666,0.6041666666666666,6
327,carven,16,2011.0,0.6153846153846154,0.5528846153846154,6
328,molly-goddard,16,2016.0,1.0,0.9375,9
329,lutz-huelle,16,2016.0,1.0,0.9375,9
330,brandon-maxwell,15,2016.0,0.9375,0.8708333333333333,8
331,escada,15,2013.0,0.6818181818181818,0.6151515151515151,6
332,t-by-alexander-wang,15,2011.0,0.5769230769230769,0.5102564102564102,6
333,talbot-runhof,15,2010.0,0.5357142857142857,0.46904761904761905,6
334,self-portrait,15,2016.1,1.0,0.9333333333333333,9
335,valentin-yudashkin,15,2013.0,0.6818181818181818,0.6151515151515151,6
336,moncler-gamme-rouge,15,2011.0,0.5769230769230769,0.5102564102564102,6
337,nehera,15,2016.1,1.0,0.9333333333333333,9
338,joie,15,2013.1,0.7142857142857143,0.6476190476190476,7
339,douglas-hannant,15,2007.1,0.45454545454545453,0.3878787878787879,5
340,j-crew,15,2010.1,0.5555555555555556,0.48888888888888893,6
341,marissa-webb,15,2013.0,0.6818181818181818,0.6151515151515151,6
342,issa,15,2009.0,0.5,0.43333333333333335,5
343,wunderkind,15,2005.0,0.39473684210526316,0.3280701754385965,5
344,cedric-charlier,15,2012.1,0.6521739130434783,0.5855072463768116,6
345,christian-wijnants,15,2013.1,0.7142857142857143,0.6476190476190476,7
346,rachel-roy,14,2008.0,0.4375,0.3660714285714286,5
347,timo-weiland,14,2011.0,0.5384615384615384,0.46703296703296704,5
348,julien-david,14,2011.1,0.56,0.48857142857142866,6
349,theory,14,2014.1,0.7368421052631579,0.6654135338345865,7
350,suno,14,2010.1,0.5185185185185185,0.4470899470899471,5
351,l-a-m-b-,14,2006.0,0.3888888888888889,0.31746031746031744,5
352,fausto-puglisi,14,2013.0,0.6363636363636364,0.564935064935065,6
353,meadham-kirchhoff,14,2008.1,0.45161290322580644,0.380184331797235,5
354,lisa-perry,14,2013.0,0.6363636363636364,0.564935064935065,6
355,johanna-ortiz,14,2017.0,1.0,0.9285714285714286,9
356,aquascutum,14,2005.1,0.3783783783783784,0.306949806949807,5
357,baja-east,14,2015.0,0.7777777777777778,0.7063492063492064,7
358,vena-cava,14,2006.1,0.4,0.3285714285714286,5
359,agnona,14,2014.0,0.7,0.6285714285714286,7
360,collette-dinnigan,14,2007.1,0.42424242424242425,0.3528138528138528,5
361,stephen-burrows,14,2004.0,0.35,0.2785714285714286,4
362,l-wren-scott,14,2007.1,0.42424242424242425,0.3528138528138528,5
363,ace-jig,14,2014.0,0.7,0.6285714285714286,7
364,lyn-devon,14,2009.1,0.4827586206896552,0.41133004926108374,5
365,carlos-miele,14,2007.0,0.4117647058823529,0.3403361344537815,5
366,ashley-williams,14,2015.0,0.7777777777777778,0.7063492063492064,7
367,damir-doma,14,2011.0,0.5384615384615384,0.46703296703296704,5
368,holly-fulton,14,2010.1,0.5185185185185185,0.4470899470899471,5
369,ermanno-scervino,14,2015.0,0.7777777777777778,0.7063492063492064,7
370,courreges,14,2016.0,0.875,0.8035714285714286,8
371,yang-li,13,2013.1,0.6190476190476191,0.5421245421245422,6
372,maki-oh,13,2013.0,0.5909090909090909,0.513986013986014,6
373,daks,13,2012.1,0.5652173913043478,0.48829431438127086,6
374,creatures-of-comfort,13,2012.1,0.5652173913043478,0.48829431438127086,6
375,vika-gazinskaya,13,2013.0,0.5909090909090909,0.513986013986014,6
376,paule-ka,13,2012.1,0.5652173913043478,0.48829431438127086,6
377,sass-bide,13,2011.0,0.5,0.4230769230769231,5
378,christopher-raeburn,13,2011.1,0.52,0.4430769230769231,5
379,steven-alan,13,2011.0,0.5,0.4230769230769231,5
380,banana-republic,13,2010.1,0.48148148148148145,0.4045584045584045,5
381,whistles,13,2014.0,0.65,0.573076923076923,6
382,charlotte-ronson,13,2009.1,0.4482758620689655,0.3713527851458886,5
383,wes-gordon,13,2011.0,0.5,0.4230769230769231,5
384,whit,13,2013.1,0.6190476190476191,0.5421245421245422,6
385,katie-gallagher,13,2013.0,0.5909090909090909,0.513986013986014,6
386,vivetta,13,2017.1,1.0,0.9230769230769231,9
387,ph5,13,2017.1,1.0,0.9230769230769231,9
388,attico,13,2017.0,0.9285714285714286,0.8516483516483517,8
389,atlein,13,2017.0,0.9285714285714286,0.8516483516483517,8
390,boudicca,13,2000.1,0.2765957446808511,0.19967266775777415,4
391,vaquera,13,2017.1,1.0,0.9230769230769231,9
392,khaite,13,2017.1,1.0,0.9230769230769231,9
393,kolor,13,2015.1,0.7647058823529411,0.6877828054298643,7
394,r13,13,2017.1,1.0,0.9230769230769231,9
395,margaret-howell,13,2017.1,1.0,0.9230769230769231,9
396,tess-giberson,13,2005.1,0.35135135135135137,0.27442827442827444,4
397,anne-valerie-hash,13,2008.0,0.40625,0.3293269230769231,5
398,sara-battaglia,13,2017.1,1.0,0.9230769230769231,9
399,pollini,13,2004.1,0.3333333333333333,0.2564102564102564,4
400,y-project,13,2016.1,0.8666666666666667,0.7897435897435898,8
401,rue-du-mail,13,2007.1,0.3939393939393939,0.317016317016317,5
402,brock-collection,13,2015.1,0.7647058823529411,0.6877828054298643,7
403,huishan-zhang,13,2016.1,0.8666666666666667,0.7897435897435898,8
404,adidas-by-stella-mccartney,13,2008.0,0.40625,0.3293269230769231,5
405,maurizio-pecoraro,13,2003.0,0.30952380952380953,0.2326007326007326,4
406,icb,12,2012.1,0.5217391304347826,0.4384057971014493,5
407,chris-benz,12,2007.1,0.36363636363636365,0.28030303030303033,4
408,hellessy,12,2015.0,0.6666666666666666,0.5833333333333333,6
409,palmerharding,12,2017.1,0.9230769230769231,0.8397435897435898,8
410,j-brand,12,2013.1,0.5714285714285714,0.4880952380952381,6
411,bernhard-willhelm,12,2001.1,0.26666666666666666,0.18333333333333335,4
412,kitx,12,2017.1,0.9230769230769231,0.8397435897435898,8
413,babyghost,12,2015.0,0.6666666666666666,0.5833333333333333,6
414,alyx,12,2016.1,0.8,0.7166666666666667,7
